pickup_zone,holiday_date,trip_lift_pct,fpm_lift_pct
224,2024-10-31,22.55151901423411,-4.231914390112322
224,2024-11-03,4.5608088633717205,12.43537823309621
224,2024-11-11,-2.349243831715664,-2.7352077926556553
224,2024-11-28,10.979657956235387,-11.691411669970575
224,2024-12-25,-18.998817500985414,-23.71293675845949
224,2024-12-31,92.75246232348402,5.354095638813648
224,2025-01-01,20.26014978320852,-2.4546234844886623
224,2025-01-20,10.714843817825079,-13.900098868601212
224,2025-02-17,9.395239004740155,-17.64183832370556
224,2025-03-17,4.2487802337089535,2.653479015090648
224,2025-05-26,-16.996857256958315,-14.391135548649544
224,2025-06-19,6.681538134693003,-8.976900870185217
224,2025-06-29,-21.897877540667984,12.3509910860887
224,2025-07-04,-34.074391638085906,-10.408229843417674
225,2024-01-01,53.762195232320295,6.794736550340065
225,2024-01-15,5.580393505529705,-13.467020037583572
225,2024-02-19,16.860644016869685,-15.216318669091372
225,2024-05-27,19.990225713613402,-10.497090385869507
225,2024-06-19,18.787878787878793,-9.686352856344863
225,2024-07-04,24.691899887335232,-8.289222434300598
225,2024-09-02,30.273137002914176,-8.158735454023775
225,2024-10-14,-0.19729578076638304,-8.2033627490285
225,2024-10-31,34.444659482847996,-4.815462702003429
225,2024-11-03,0.9183098135593667,-1.8703529163380737
225,2024-11-11,-6.903542273788628,-8.76496261945322
225,2024-11-28,34.53071324398487,-12.332387177322262
225,2024-12-25,7.662257938501036,-19.170409076422086
225,2024-12-31,85.43336161654254,5.696969536852647
225,2025-01-01,50.570902394106824,7.058715524723688
225,2025-01-20,27.17794631382699,-9.241483393580467
225,2025-02-17,26.214998099444305,-10.781495474795348
225,2025-03-17,1.9005556862816013,14.219676737131662
225,2025-05-26,21.537821058156997,-4.403037706625159
225,2025-06-19,13.820441397043066,1.0341013149811462
225,2025-06-29,-1.810451574264665,8.951016566598161
225,2025-07-04,-6.537969051804597,-5.240878574279699
226,2024-01-01,-3.0040601129632387,-6.529817482533777
226,2024-01-15,-5.98112338614479,-9.78900083384072
226,2024-02-19,-7.63057736182646,-11.631192576930156
226,2024-05-27,-19.579061039325392,-11.189850973407802
226,2024-06-19,-6.086029150373275,-6.047798950226425
226,2024-07-04,-15.083964409896211,-16.51093763147546
226,2024-09-02,-18.090529402734614,-9.507074910814882
226,2024-10-14,-3.647749469326818,-4.054602942114516
226,2024-10-31,22.998056661815582,-6.108180002431413
226,2024-11-03,7.872613125366579,-0.8002288849213436
226,2024-11-11,-11.13063823705342,-5.789531026983435
226,2024-11-28,11.063520143615305,-16.58158769902884
226,2024-12-25,-11.535726981869896,-20.08863926213074
226,2024-12-31,42.03897338403042,-6.1409231824917585
226,2025-01-01,13.39850693210095,-13.794076282401575
226,2025-01-20,-2.3603707565996603,-12.89440918127771
226,2025-02-17,7.938658945217599,-9.469996704942211
226,2025-03-17,7.214508419308572,8.027271701677186
226,2025-05-26,-23.56188893182503,-10.424246871723481
226,2025-06-19,1.9860393373478213,-2.997747361499941
226,2025-06-29,-6.973258314687294,0.29372505225643614
226,2025-07-04,-24.149260210000072,-10.610681556078278
227,2024-01-01,-1.171701529247,-6.3793422008368434
227,2024-01-15,-9.306430124913184,-9.137374064904352
227,2024-02-19,-9.739128454469896,-10.222029416342394
227,2024-05-27,-21.85468168205783,-4.1981212190208685
227,2024-06-19,-8.185794626119558,-4.67345098287738
227,2024-07-04,-11.076151027560938,-11.39341270860417
227,2024-09-02,-16.575762061465944,-10.806823599258484
227,2024-10-14,-4.546748499789353,-4.626239780326002
227,2024-10-31,24.129759439222557,-4.548898225255757
227,2024-11-03,-1.1820538307119595,-1.613292168441821
227,2024-11-11,0.38601245715716265,-11.324667109432017
227,2024-11-28,34.955990122670066,-17.21500668000458
227,2024-12-25,27.640074984378256,-17.572668918228036
227,2024-12-31,50.61401662105401,-5.871398834621806
227,2025-01-01,28.30660279108519,-18.002140007797347
227,2025-01-20,11.376550027897645,-11.17921092299097
227,2025-02-17,13.71312100750389,-11.854640503283965
227,2025-03-17,10.164994705138852,6.207444390282994
227,2025-05-26,-10.25836644993795,-9.577845910886108
227,2025-06-19,5.783017364983271,-0.5464856732022025
227,2025-06-29,4.7818121577111246,2.393965865192461
227,2025-07-04,-12.874076865785478,-9.977597867107391
228,2024-01-01,12.838824435181994,4.74648011733048
228,2024-01-15,-9.910531765205615,-4.475473825360291
228,2024-02-19,10.720259112751219,-12.612468641826915
228,2024-05-27,-18.536119149388057,-10.296842509620502
228,2024-06-19,7.462110862891944,-4.936110220528481
228,2024-07-04,-16.80744490140251,-10.636889573544769
228,2024-09-02,3.5070486101892944,-12.72359299125573
228,2024-10-14,-0.931850160618044,-6.991899606820592
228,2024-10-31,16.408309606664556,-9.30009758257755
228,2024-11-03,-9.217208248944942,-4.238491764777809
228,2024-11-11,-5.370748931425382,-5.975389810853134
228,2024-11-28,1.3977644205420212,-20.33455493034876
228,2024-12-25,-17.108371771588377,-24.39076982256556
228,2024-12-31,25.595109433627638,-8.307817166904229
228,2025-01-01,5.617074621108623,-15.486002126485895
228,2025-01-20,5.423845806674281,-13.001985868822574
228,2025-02-17,15.814904292882368,-10.377609579978682
228,2025-03-17,7.643295192077951,2.8711832261574837
228,2025-05-26,-12.230865213582177,-14.197987877516951
228,2025-06-19,15.751871770536749,3.6842584694789986
228,2025-06-29,-9.386816453991283,0.9672220077073348
228,2025-07-04,-11.832940209840245,-9.293004069177545
229,2024-01-01,6.578401043280946,-9.436275147068402
229,2024-01-15,9.067304487160735,-11.495338354450102
229,2024-02-19,-4.132772706273144,-14.278996592732488
229,2024-05-27,-14.799501751472238,-16.55974235172439
229,2024-06-19,2.890109469331147,-10.006632831927504
229,2024-07-04,-36.67261196987713,-20.159310756162103
229,2024-09-02,-23.199550874566523,-14.355513559485475
229,2024-10-14,-0.6660857665834388,-6.611705526908356
229,2024-10-31,3.318222354340069,-4.552878114702016
229,2024-11-03,25.02083839408618,9.202641349808232
229,2024-11-11,0.1783636161614895,-0.7480539027594619
229,2024-11-28,-14.912389351301364,-11.45980429611053
229,2024-12-25,-44.28423735231426,-18.372511125562315
229,2024-12-31,13.90625353642804,3.6210762651810855
229,2025-01-01,-8.617572103827808,-15.078205526676172
229,2025-01-20,-1.866092784168337,-15.558406862821478
229,2025-02-17,-3.9549938888531595,-17.060863761966374
229,2025-03-17,-3.466102140948201,2.956405346146919
229,2025-05-26,-37.688524494295294,-13.182970527814453
229,2025-06-19,-12.136675914916108,-3.414925256799111
229,2025-06-29,-22.185864186064236,1.7590941848559614
229,2025-07-04,-47.33470194058179,-14.91344653489913
230,2024-01-01,-29.991743630114627,-7.03908910026503
230,2024-01-15,20.115781186997182,-7.631491732128909
230,2024-02-19,-12.535281580614807,-17.556489936658163
230,2024-05-27,-19.594477832606895,-15.78688107927457
230,2024-06-19,-23.374203040706224,-14.07638668165673
230,2024-07-04,-41.88722589506232,-15.527873866834591
230,2024-09-02,-16.530020544920408,-12.475089466894403
230,2024-10-14,1.0723680420882917,-3.093801750243502
230,2024-10-31,-18.248621740850673,-8.195062808561932
230,2024-11-03,5.00867469467639,8.861315903976209
230,2024-11-11,0.4156986232983299,-0.4632630313847164
230,2024-11-28,-52.7951252416202,-13.21450686867673
230,2024-12-25,-54.08702710929969,-9.243385481099905
230,2024-12-31,-82.98387344050705,-24.277546727524253
230,2025-01-01,-42.409903434746575,-12.30326866589623
230,2025-01-20,-22.129951421823694,-13.811541832143382
230,2025-02-17,-1.5543096330715556,-20.019378953928666
230,2025-03-17,0.8717190530135812,0.27168748605122334
230,2025-05-26,-34.24185403506076,-11.46471331757616
230,2025-06-19,-21.431297942764115,-3.006017785815958
230,2025-06-29,-13.007341441110357,13.04607353707532
230,2025-07-04,-40.613625360411305,-11.857658732179079
231,2024-01-01,-14.111527557541681,12.1477972821208
231,2024-01-15,-8.222814857527265,-8.127115650920027
231,2024-02-19,-14.773437124597566,-13.173694339661928
231,2024-05-27,-36.52515496612368,-10.536357687073505
231,2024-06-19,-3.264038212336414,-12.378534622749605
231,2024-07-04,-49.872295062802294,-10.082339459343254
231,2024-09-02,-28.285522079669402,-9.266330641624867
231,2024-10-14,-5.529527653644703,-1.0048522195356167
231,2024-10-31,-4.6619732542863845,-4.5086689410936
231,2024-11-03,12.389879042984338,4.87420853093071
231,2024-11-11,-6.191437220700586,-1.42611420196058
231,2024-11-28,-51.4182282203143,-9.169902371355896
231,2024-12-25,-66.45598074736202,-14.72160520998955
231,2024-12-31,-23.881343239590674,2.009899112281007
231,2025-01-01,-32.17717146524699,3.2504177251975985
231,2025-01-20,-10.870453125750801,-10.713519461419333
231,2025-02-17,-11.943203113737923,-11.866144175507639
231,2025-03-17,-12.217096727692082,3.15171024177462
231,2025-05-26,-44.69631444908942,-7.395785814986981
231,2025-06-19,-19.874613368101304,-0.379904889539395
231,2025-06-29,-20.19653559078035,6.320393999190778
231,2025-07-04,-58.39619409340524,4.889371835041137
232,2024-01-01,62.21708060481358,40.94080530086637
232,2024-01-15,32.04470361231826,-7.9418763679364055
232,2024-02-19,20.040639647562053,-13.534288978003126
232,2024-05-27,-3.9026014497084325,-11.15477731459702
232,2024-06-19,13.156964608438763,-11.382303869607577
232,2024-07-04,11.830895253000792,-8.947930367539765
232,2024-09-02,14.200824745788765,-8.178536273946117
232,2024-10-14,5.376215560886904,-8.354488662061144
232,2024-10-31,16.335558949374594,-7.3279015057324886
232,2024-11-03,-3.1649680937590325,8.78359249339235
232,2024-11-11,0.5745899749844225,-5.697209754052871
232,2024-11-28,8.740486438046672,-20.966831589409114
232,2024-12-25,-11.547105387759997,-27.123236253468974
232,2024-12-31,63.525253385571936,-4.642084583339611
232,2025-01-01,35.45224773425987,3.095182493010396
232,2025-01-20,8.6854440052251,-12.052935681028723
232,2025-02-17,22.44145244051329,-15.09387018996971
232,2025-03-17,0.18526898153286994,6.818501079033615
232,2025-05-26,-12.727210634610293,-10.024191974121427
232,2025-06-19,-0.3212207651238846,-7.3727005827014205
232,2025-06-29,-2.8401740241166333,10.661787763411963
232,2025-07-04,-6.9036311980257485,6.127054101559617
233,2024-01-01,-11.923469184267645,-8.583967041917248
233,2024-01-15,5.310778241819609,-9.058203048252617
233,2024-02-19,-5.298243414942647,-15.36802651645004
233,2024-05-27,-10.148081886605391,-16.22595194235727
233,2024-06-19,3.262080398572026,-13.31353287186243
233,2024-07-04,-33.20132856412877,-23.84874327457565
233,2024-09-02,-10.234686145027942,-11.106811906300681
233,2024-10-14,-2.0938858533083327,-4.387442458876832
233,2024-10-31,6.665815022994373,-7.0047282570083
233,2024-11-03,9.764969787603828,8.497895974991664
233,2024-11-11,-0.5783113309137247,-1.5494264547481356
233,2024-11-28,-31.893629705331293,-12.950606367894114
233,2024-12-25,-51.37140701886725,-20.423716397118046
233,2024-12-31,14.117722657756065,6.4259671752131435
233,2025-01-01,-26.393993351285445,-14.274764423733297
233,2025-01-20,-7.593256263140195,-15.348868213588403
233,2025-02-17,-0.6649155893362737,-19.027176968925634
233,2025-03-17,1.8466079049176478,2.99117750753086
233,2025-05-26,-27.339027183481374,-12.252196099242079
233,2025-06-19,-9.380003406574696,-5.573680714295555
233,2025-06-29,-13.682476810217647,8.462426960512838
233,2025-07-04,-42.74131304232577,-16.229137886550273
234,2024-01-01,-15.220757557638583,7.80226051561812
234,2024-01-15,7.011072373645858,-11.339585921059086
234,2024-02-19,-5.899235573871523,-15.462852024493634
234,2024-05-27,-29.972066096949955,-12.667697098079827
234,2024-06-19,-16.266708615001228,-12.269215779871477
234,2024-07-04,-53.526365584915766,-21.364446059222495
234,2024-09-02,-26.96587525718508,-12.623278194972135
234,2024-10-14,-3.708677907686263,-4.866122137279735
234,2024-10-31,-18.119536823068422,-2.9676140799824267
234,2024-11-03,5.2976482620390435,11.483449426828269
234,2024-11-11,-11.329022129415835,-1.7489726632594442
234,2024-11-28,-52.25811313171908,-10.74419740162357
234,2024-12-25,-66.77443524984787,-23.086313326359203
234,2024-12-31,-23.51992648780466,-1.3346853949882531
234,2025-01-01,-33.687962345850224,-3.472941399356013
234,2025-01-20,-5.6661975242773455,-14.295235089635039
234,2025-02-17,-7.20424865159891,-13.821299072009928
234,2025-03-17,-6.8313877722482275,4.561823285864961
234,2025-05-26,-45.81865346935396,-10.160202109409145
234,2025-06-19,-17.302990723065072,-0.5143149366014
234,2025-06-29,-47.188032102306224,14.044957355593146
234,2025-07-04,-55.54257619080829,-16.738575374890186
235,2024-01-01,32.12415908054868,5.4085813696129605
235,2024-01-15,-13.229545109198659,-14.195114820417274
235,2024-02-19,-8.557693635949223,-11.930717772569377
235,2024-05-27,-15.434239062866933,-11.182752082544937
235,2024-06-19,-10.55150194257557,-10.464412691737115
235,2024-07-04,-1.810605543806998,-7.937247366823501
235,2024-09-02,-10.919865729165231,-11.224009176360461
235,2024-10-14,-6.87792681410673,-7.378132278384452
235,2024-10-31,21.73408827341564,-4.032548123734415
235,2024-11-03,0.24417387837814583,-4.2662629689778475
235,2024-11-11,-3.255929604508852,-6.968963987729296
235,2024-11-28,53.11128544466425,7.784431405932541
235,2024-12-25,39.19738462996305,-2.8305761799991327
235,2024-12-31,47.020132519383836,4.4089119720089345
235,2025-01-01,43.077797782621055,2.4949378327223015
235,2025-01-20,-6.510477821828683,-13.112210118890868
235,2025-02-17,0.2085894655412928,-10.218051680320194
235,2025-03-17,7.295105745189315,10.828428754955668
235,2025-05-26,-13.964443093754753,-8.451465965983552
235,2025-06-19,-18.32491984446416,-2.546876326465577
235,2025-06-29,-10.48618839592712,2.8913685522780894
235,2025-07-04,-17.250243156870926,-7.525275002948051
236,2024-01-01,-41.06207571256428,-15.929584401347396
236,2024-01-15,1.887047575869654,-11.404847901526649
236,2024-02-19,-20.297791617452305,-15.692520602400558
236,2024-05-27,-28.186406099001392,-12.391298533531037
236,2024-06-19,-1.5044724094625426,-10.482546747047232
236,2024-07-04,-58.770888765528994,-24.270347985236
236,2024-09-02,-38.00939348024068,-14.056725339712234
236,2024-10-14,-5.3064016448532705,-2.5980485800151767
236,2024-10-31,9.705978063207054,-3.700920779917908
236,2024-11-03,1.485169654371389,33.496299946560256
236,2024-11-11,-0.28912193628181887,0.11661493543616967
236,2024-11-28,-29.166427391001964,-8.574245034929815
236,2024-12-25,-50.59076812671399,-21.32712260218586
236,2024-12-31,-22.102849950552912,-2.0949779392656005
236,2025-01-01,-43.64764077197119,-19.387500253357086
236,2025-01-20,-6.968753355524535,-15.393872764190993
236,2025-02-17,-21.08363060795145,-16.181707679406433
236,2025-03-17,-16.126800052495316,2.3194064992423113
236,2025-05-26,-50.431694445438666,-13.926494012441024
236,2025-06-19,-17.224019448326032,2.4796354373152045
236,2025-06-29,-36.48102757684194,-0.9830305067496582
236,2025-07-04,-68.8036818441715,-18.642877501621573
237,2024-01-01,-41.599005799502905,-10.000355962791668
237,2024-01-15,-6.154377243855294,-10.7368219354884
237,2024-02-19,-24.362054681027345,-14.505491537916763
237,2024-05-27,-39.50013808340238,-15.012037852801964
237,2024-06-19,-4.177509508338089,-10.066757711674923
237,2024-07-04,-64.29816315379216,-23.249321824802163
237,2024-09-02,-43.22562827948081,-12.25169125766344
237,2024-10-14,-5.57718862192765,-5.269131393802297
237,2024-10-31,-1.6426216687254414,-2.7218411029343357
237,2024-11-03,3.2532857686526695,25.149805885871363
237,2024-11-11,-2.3764153548743496,2.8533533690118165
237,2024-11-28,-37.75284797915841,-7.849380043941275
237,2024-12-25,-56.71280969465532,-15.106452250812662
237,2024-12-31,-33.86290053960429,2.829343430109852
237,2025-01-01,-49.57732165129421,-9.752517584503094
237,2025-01-20,-9.014084507042257,-16.663798356446097
237,2025-02-17,-16.22894228113781,-14.1384271732211
237,2025-03-17,-20.715272024302685,0.9275529661770362
237,2025-05-26,-46.32145816072909,-11.381148407468856
237,2025-06-19,-12.948561573063383,2.7580845221271337
237,2025-06-29,-23.572963476937154,2.516027370773933
237,2025-07-04,-68.77675542694888,-11.907634728089878
238,2024-01-01,-21.75455493041883,-6.053885609898427
238,2024-01-15,-0.5370215722967588,-11.709082990638937
238,2024-02-19,1.3160381096352998,-17.83056455105694
238,2024-05-27,-25.182715341993138,-14.607149917633844
238,2024-06-19,3.9008461781538633,-11.786160995854047
238,2024-07-04,-37.39495589266967,-17.442207921359334
238,2024-09-02,-30.510261927547806,-13.611651212712422
238,2024-10-14,-5.63293569760992,-4.460092913353278
238,2024-10-31,16.04233109604105,-5.701113095981009
238,2024-11-03,4.5526345787442315,19.610877404767717
238,2024-11-11,-1.1855924609729793,-1.311503728905801
238,2024-11-28,12.8625234467901,-9.37587925998846
238,2024-12-25,-22.811699027421785,-19.027912710341667
238,2024-12-31,11.720529144441866,-1.5525915877917886
238,2025-01-01,-16.196762754116776,-16.120439837525108
238,2025-01-20,4.558892553016402,-12.98933272548149
238,2025-02-17,-3.7335495236295597,-16.531974673994082
238,2025-03-17,-13.786398298110978,5.656116693020357
238,2025-05-26,-40.14617227359451,-16.929264687217334
238,2025-06-19,-13.030195982824752,-6.662713396232375
238,2025-06-29,-16.7177822530303,1.7850435188464
238,2025-07-04,-48.79005179789897,-19.554789405875727
239,2024-01-01,-4.730643184412505,-4.769483726108616
239,2024-01-15,13.699559707734299,-10.456458797564379
239,2024-02-19,7.66276873872309,-13.94958196093294
239,2024-05-27,-6.969453080204742,-10.0144085391964
239,2024-06-19,13.21353998176631,-12.382359970530853
239,2024-07-04,-33.99079662542932,-19.381203793959553
239,2024-09-02,-21.601674899132572,-11.564776750843892
239,2024-10-14,1.3861052808769987,-4.450298595230389
239,2024-10-31,11.502967754843452,-5.367093011919904
239,2024-11-03,25.396590249743834,53.7295833581504
239,2024-11-11,3.4250214359735,-1.3746977407053167
239,2024-11-28,-3.2695321617926503,-5.407017193818759
239,2024-12-25,-41.48751580742876,-18.08403199322072
239,2024-12-31,6.328084443675376,1.621209803792891
239,2025-01-01,-3.33794076993207,-10.638013237359775
239,2025-01-20,6.343470050131236,-13.221788866725207
239,2025-02-17,1.1862115401812634,-14.605332751595022
239,2025-03-17,-16.16456515220857,6.430033811171522
239,2025-05-26,-37.03347168084334,-12.89554755818451
239,2025-06-19,-9.669795591716957,-4.182749248848692
239,2025-06-29,-30.113699492611385,4.169786024192938
239,2025-07-04,-58.18815595908298,-15.727381736351134
240,2024-01-01,3.668558840972633,0.15379463406629884
240,2024-01-15,-26.594933491485218,-12.052789425324372
240,2024-02-19,-31.424214182834874,-10.150903365859449
240,2024-05-27,-26.27298144539524,-7.790264316426414
240,2024-06-19,4.285507456203844,-8.04480626628193
240,2024-07-04,40.21437491327877,-4.744641252687874
240,2024-09-02,4.634414979242565,-10.444104404649234
240,2024-10-14,-9.209523002626451,-6.861829870848374
240,2024-10-31,23.803246843346752,-9.264106125582382
240,2024-11-03,0.2617801047120419,-4.15951364565725
240,2024-11-11,-12.7509955096162,-7.01646647929638
240,2024-11-28,56.04967392812544,-9.618880774419267
240,2024-12-25,21.007673374837115,-12.070073595547688
240,2024-12-31,17.461910736691173,-0.4584414310888918
240,2025-01-01,26.480382220935272,-13.780052830546671
240,2025-01-20,-16.614420062695924,-9.6338931054173
240,2025-02-17,-8.565618910446497,-8.541802218204463
240,2025-03-17,1.7368465644327702,9.535481364941852
240,2025-05-26,12.683216131491992,-10.282437994683278
240,2025-06-19,10.559178576384078,-6.738967620344018
240,2025-06-29,28.79581151832461,6.5364835160863946
240,2025-07-04,36.64298348172798,-5.314159014810023
241,2024-01-01,15.96422872833872,7.709626811264952
241,2024-01-15,-18.38509777728301,-12.177370711051372
241,2024-02-19,-5.412445730824886,-13.15459535126789
241,2024-05-27,-20.754016846636233,-8.812352905420155
241,2024-06-19,-16.85186604337497,-11.406619002719175
241,2024-07-04,-12.12529839459154,-11.282772941989991
241,2024-09-02,-24.19458978069687,-9.897072082670068
241,2024-10-14,-12.293591598946152,-9.141144830485343
241,2024-10-31,21.149115294203398,-6.375088486535575
241,2024-11-03,-2.3269923761429694,-4.288706888129187
241,2024-11-11,-11.785966084084748,-6.860193122366781
241,2024-11-28,59.9692645977975,-1.999602545235533
241,2024-12-25,34.16353743581884,-7.473151239050384
241,2024-12-31,32.46021326331295,5.842857606203465
241,2025-01-01,31.588627481033033,-4.587379336517215
241,2025-01-20,-10.03747819956213,-11.697949427821813
241,2025-02-17,-9.473449849716124,-11.827839448575565
241,2025-03-17,13.144086979108693,9.323419865736813
241,2025-05-26,-17.595458087498603,-10.530063656022385
241,2025-06-19,-16.864381556329004,-5.3827278778744265
241,2025-06-29,-9.463633466526124,3.056733174864947
241,2025-07-04,-19.35346843964577,-7.228924295591263
242,2024-01-01,-28.173275146582423,-2.878360856161509
242,2024-01-15,-28.376750287810232,-15.729818299379318
242,2024-02-19,-22.17075848036197,-15.325360478299224
242,2024-05-27,-38.499638563893875,-12.379119495043668
242,2024-06-19,-28.65507116979447,-10.857858338143224
242,2024-07-04,-34.37062192484001,-12.031518855899872
242,2024-09-02,-38.499638563893875,-12.029321450386764
242,2024-10-14,-11.437444780594898,-5.467442641360115
242,2024-10-31,12.607175279916616,-4.4642062407561305
242,2024-11-03,5.005824290356195,-1.6250948644404093
242,2024-11-11,-11.793526277743569,-9.034473842081146
242,2024-11-28,-8.695627808973022,-10.836862325014625
242,2024-12-25,-26.20319019247609,-14.936497955326566
242,2024-12-31,13.40030469830781,-5.204897614505011
242,2025-01-01,-16.251437990419117,-12.21151348453006
242,2025-01-20,-13.116114695724345,-15.02436436350153
242,2025-02-17,-15.201734893309418,-12.201925871263281
242,2025-03-17,2.297127252282401,8.17637277818402
242,2025-05-26,-41.144815399855425,-13.669893206925037
242,2025-06-19,-23.068042993398564,-4.442403485297703
242,2025-06-29,-5.546870210287541,2.562141921326666
242,2025-07-04,-34.28874021646476,-12.471857868695704
243,2024-01-01,21.052215100439753,6.803147358684754
243,2024-01-15,-6.35421259085924,-10.523245954120682
243,2024-02-19,31.44775663851868,-12.307054638272767
243,2024-05-27,-6.783780423011263,-6.5516086098539175
243,2024-06-19,-3.7896395509158984,-9.818042391002574
243,2024-07-04,-6.624659000737168,-6.620917677516734
243,2024-09-02,-9.919625597721021,-9.19643916319655
243,2024-10-14,4.213156080080497,-5.771973506511335
243,2024-10-31,25.059043934321544,-9.184784920550245
243,2024-11-03,-2.0038429865495413,-1.22710317664278
243,2024-11-11,-1.6289664371869998,-6.770820282490489
243,2024-11-28,46.14254121337046,0.7298825384819501
243,2024-12-25,20.614536143391764,-4.750669805444561
243,2024-12-31,49.911322785062374,2.2078533686919286
243,2025-01-01,53.7049438644869,-3.745838643698714
243,2025-01-20,0.7766134228643224,-13.044870102805964
243,2025-02-17,1.1202676885859397,-8.622577098741141
243,2025-03-17,9.625710765195972,7.299499130507003
243,2025-05-26,-9.060489933416978,-5.1053596115617
243,2025-06-19,-7.053343788296389,-1.2626482746083876
243,2025-06-29,-10.983288831216358,8.021353543392049
243,2025-07-04,-24.564423662044003,-4.333230120978144
244,2024-01-01,6.705491563001327,4.227562671409972
244,2024-01-15,-16.28498827056165,-11.46583506310369
244,2024-02-19,6.705491563001327,-12.845671082867005
244,2024-05-27,-13.971107719570796,-10.98976271603352
244,2024-06-19,-12.256170266473147,-13.08020517137819
244,2024-07-04,-16.09541634984695,-9.518467682666039
244,2024-09-02,-18.005566116170236,-9.837309041841047
244,2024-10-14,0.8911250502550776,-5.535250240842594
244,2024-10-31,20.584183060056024,-8.791841973209982
244,2024-11-03,4.153853432369775,-1.8408185937878179
244,2024-11-11,-4.270608486570675,-6.354385418107168
244,2024-11-28,30.29348878620681,1.5990893305268035
244,2024-12-25,10.816690525141068,-7.929317315624034
244,2024-12-31,31.792532157245475,2.289465187546625
244,2025-01-01,28.337557002932755,-5.682901751173776
244,2025-01-20,-3.7366360517266313,-14.040175414886285
244,2025-02-17,-7.474443095634935,-9.967535929511634
244,2025-03-17,5.607881558044127,7.7743766079546015
244,2025-05-26,-22.959643706112193,-9.648435958955373
244,2025-06-19,-19.143059536110947,-3.178505318718073
244,2025-06-29,-10.610371792185676,6.832748620788016
244,2025-07-04,-31.62439689652406,-4.986191124025294
245,2024-01-01,-12.138728323699418,2.7903982004912433
245,2024-01-15,-30.667295820062122,-13.244395980210093
245,2024-02-19,-19.90877275765797,-9.97041637503771
245,2024-05-27,-20.20762062050253,-15.433816347592764
245,2024-06-19,-13.983913169880802,-10.94075411516625
245,2024-07-04,-19.67490369256789,-6.363504183690943
245,2024-09-02,-32.75923085997404,-9.679778049076702
245,2024-10-14,-1.977900986984384,-2.6194141243306586
245,2024-10-31,22.957186257007727,-3.5925978264068883
245,2024-11-03,5.937430803783249,1.4270901240982026
245,2024-11-11,-9.747945420942939,-7.8109801946325454
245,2024-11-28,73.38782924613986,15.196727094539847
245,2024-12-25,-19.953483864715572,-10.181725424826555
245,2024-12-31,43.59978754481477,0.6532051658705239
245,2025-01-01,1.482701812191106,-2.975876963261717
245,2025-01-20,-0.18481380991702503,-11.443759675287223
245,2025-02-17,-1.3802052612952642,-15.49457728057306
245,2025-03-17,15.654122920844646,6.476751199127167
245,2025-05-26,-3.4721403012071828,-5.468396620356438
245,2025-06-19,2.940900122146004,-7.3676065874552235
245,2025-06-29,12.121595546136078,-1.7325326921705928
245,2025-07-04,-8.231359328962384,-3.999968245928167
246,2024-01-01,-19.214990575451825,6.752450367021091
246,2024-01-15,62.56791218538641,16.68542896295935
246,2024-02-19,-10.522230845991794,-13.484839648590013
246,2024-05-27,-33.85075950770595,-17.589827280588096
246,2024-06-19,-21.09520233419922,-13.849358346208193
246,2024-07-04,-58.01225848020945,-9.267669099101292
246,2024-09-02,-31.278412240824927,-11.435875083061674
246,2024-10-14,-13.028051890453488,-5.039760136115565
246,2024-10-31,-6.479540653622497,-5.625676496632146
246,2024-11-03,-8.665129018307624,3.037879440285291
246,2024-11-11,12.362789666260117,2.2410824039832162
246,2024-11-28,-54.15365103703643,-15.55161421125647
246,2024-12-25,-64.11538035382324,-15.713160402222737
246,2024-12-31,-39.477187204013894,-4.852752004798718
246,2025-01-01,-37.331182981028476,-2.97535775912241
246,2025-01-20,-31.766271205233398,-15.33842443770211
246,2025-02-17,-3.159995564918505,-14.948205710222467
246,2025-03-17,-21.521232952655506,0.6137486545102631
246,2025-05-26,-48.08737110544406,-10.000223287991329
246,2025-06-19,-24.80792600869431,-5.223743896179175
246,2025-06-29,2.436211618855415,23.746631318200524
246,2025-07-04,-42.75039353651829,-9.281944053466042
247,2024-01-01,-1.696788683371938,2.754599354210875
247,2024-01-15,-13.940006820079251,-14.325127355565966
247,2024-02-19,12.8252766247663,-13.350145475499811
247,2024-05-27,-13.671907152852084,-11.391055635149996
247,2024-06-19,1.9262075260419187,-5.095436101516109
247,2024-07-04,1.4102968895012207,-6.243613138619902
247,2024-09-02,-8.309913808308735,-11.384439397444652
247,2024-10-14,16.623355243817837,0.5930524329101411
247,2024-10-31,50.686012801745164,10.763319593731287
247,2024-11-03,-7.136429085673143,-4.620673883379113
247,2024-11-11,-8.443963641922318,-9.612573929222362
247,2024-11-28,10.939847106212376,2.930132971806958
247,2024-12-25,-1.7888229150003228,-7.143973490629986
247,2024-12-31,26.975767079918345,2.4840726183783226
247,2025-01-01,7.419709986732041,-4.856398280821128
247,2025-01-20,-6.656632527074535,-12.551244027215322
247,2025-02-17,-1.5180555718871598,-8.709245674734026
247,2025-03-17,0.8501581552861527,11.41513851716734
247,2025-05-26,-16.040120880025395,-8.30552451578333
247,2025-06-19,-6.014810987686222,8.460619084622339
247,2025-06-29,-12.26151907847372,13.568975953647152
247,2025-07-04,-23.887562850135748,-6.007301896069599
248,2024-01-01,31.155707372615986,-1.075594638421238
248,2024-01-15,-10.038903121738313,-13.838813817604665
248,2024-02-19,-9.317772084638019,-14.540898002701486
